Date,Close,High,Low,Open,Volume,Short,Long,Signal,name,title,H-L,H-PC,L-PC,TR,ATR,candle_move,dollar_candle
2023-01-12 19:30:00+00:00,133.18499755859375,133.55990600585938,132.8300018310547,133.19749450683594,6559278,,,0.0,,,0.7299041748046875,0.3624114990234375,0.36749267578125,0.7299041748046875,1.2945207868303572,-0.0124969482421875,
2023-01-12 20:30:00+00:00,133.38999938964844,133.55999755859375,132.77000427246094,133.19000244140625,5739468,,,0.0,,,0.7899932861328125,0.375,0.4149932861328125,0.7899932861328125,1.2980913434709822,0.2050018310546875,
2023-01-13 14:30:00+00:00,133.50999450683594,133.5500030517578,131.66000366210938,132.02999877929688,14794088,,,0.0,,,1.8899993896484375,0.160003662109375,1.7299957275390625,1.8899993896484375,1.3153490339006697,0.1199951171875,
2023-01-13 15:30:00+00:00,133.02999877929688,133.97000122070312,132.97000122070312,133.50999450683594,8734602,,,0.0,,,1.0,0.4600067138671875,0.5399932861328125,1.0,1.3167768205915178,-0.4799957275390625,
2023-01-13 16:30:00+00:00,133.51010131835938,133.60000610351562,132.7550048828125,133.0399932861328,4899301,,,0.0,,,0.845001220703125,0.57000732421875,0.274993896484375,0.845001220703125,1.277848379952567,0.4801025390625,
2023-01-13 17:30:00+00:00,133.64500427246094,133.7100067138672,133.16000366210938,133.52000427246094,4397703,,,0.0,,,0.5500030517578125,0.1999053955078125,0.35009765625,0.5500030517578125,1.2578484671456474,0.1349029541015625,
2023-01-13 18:30:00+00:00,134.24569702148438,134.3800048828125,133.6300048828125,133.66000366210938,6066325,,,0.0,,,0.75,0.7350006103515625,0.0149993896484375,0.75,1.2607051304408483,0.6006927490234375,
2023-01-13 19:30:00+00:00,134.60049438476562,134.61000061035156,134.0399932861328,134.25,5635520,,,0.0,,,0.57000732421875,0.3643035888671875,0.2057037353515625,0.57000732421875,1.248563494001116,0.35479736328125,
2023-01-13 20:30:00+00:00,134.6999969482422,134.9199981689453,134.4600067138672,134.60499572753906,6662632,,,0.0,,,0.459991455078125,0.3195037841796875,0.1404876708984375,0.459991455078125,1.2207063947405135,0.0995025634765625,
2023-01-17 14:30:00+00:00,136.69000244140625,137.2899932861328,134.2050018310547,134.75,18958546,,,0.0,,,3.084991455078125,2.589996337890625,0.4949951171875,3.084991455078125,1.2396349225725447,1.9900054931640625,
2023-01-17 15:30:00+00:00,135.39500427246094,136.7899932861328,134.67999267578125,136.6999969482422,10659894,,,0.0,,,2.1100006103515625,0.0999908447265625,2.010009765625,2.1100006103515625,1.2874930245535714,-1.2949981689453125,
2023-01-17 16:30:00+00:00,135.58999633789062,136.13999938964844,135.30999755859375,135.38999938964844,5683922,,,0.0,,,0.8300018310546875,0.7449951171875,0.0850067138671875,0.8300018310546875,1.202850341796875,0.1949920654296875,
2023-01-17 17:30:00+00:00,136.0500030517578,136.30999755859375,135.55999755859375,135.58999633789062,5066835,,,0.0,,,0.75,0.720001220703125,0.029998779296875,0.75,1.1521355765206474,0.4600067138671875,
2023-01-17 18:30:00+00:00,135.6605987548828,136.39999389648438,135.39999389648438,136.05999755859375,4414004,,,0.0,,,1.0,0.3499908447265625,0.6500091552734375,1.0,1.097135271344866,-0.389404296875,
2023-01-17 19:30:00+00:00,135.7050018310547,136.0800018310547,135.60000610351562,135.6649932861328,4807866,,,0.0,,,0.4799957275390625,0.419403076171875,0.0605926513671875,0.4799957275390625,1.07928466796875,0.044403076171875,
2023-01-17 20:30:00+00:00,135.9499969482422,136.0,135.61000061035156,135.69500732421875,6239495,,,0.0,,,0.3899993896484375,0.2949981689453125,0.095001220703125,0.3899993896484375,1.0507136753627233,0.2449951171875,
2023-01-18 14:30:00+00:00,137.98190307617188,138.61000061035156,136.67999267578125,136.81500244140625,19196155,,,0.0,,,1.9300079345703125,2.660003662109375,0.7299957275390625,2.660003662109375,1.1057139805385046,2.0319061279296875,
2023-01-18 15:30:00+00:00,136.67999267578125,138.0,136.39999389648438,137.99000549316406,9464466,,,0.0,,,1.600006103515625,0.018096923828125,1.5819091796875,1.600006103515625,1.148571559361049,-1.301910400390625,
2023-01-18 16:30:00+00:00,135.58299255371094,136.72999572753906,135.44000244140625,136.67999267578125,7842650,,,0.0,,,1.2899932861328125,0.0500030517578125,1.239990234375,1.2899932861328125,1.180356706891741,-1.0970001220703125,
2023-01-18 17:30:00+00:00,135.72000122070312,135.9600067138672,135.3300018310547,135.5800018310547,5350022,,,0.0,,,0.6300048828125,0.37701416015625,0.25299072265625,0.6300048828125,1.1860711233956474,0.1370086669921875,
2023-01-18 18:30:00+00:00,136.07000732421875,136.27000427246094,135.3800048828125,135.72999572753906,5633754,,,0.0,,,0.8899993896484375,0.5500030517578125,0.339996337890625,0.8899993896484375,1.1960710797991072,0.350006103515625,
2023-01-18 19:30:00+00:00,135.76150512695312,136.16000366210938,135.63999938964844,136.05999755859375,5789557,,,0.0,,,0.5200042724609375,0.089996337890625,0.4300079345703125,0.5200042724609375,1.1924994332449776,-0.308502197265625,
2023-01-18 20:30:00+00:00,135.2100067138672,135.82000732421875,135.02999877929688,135.75999450683594,6130226,,,0.0,,,0.790008544921875,0.058502197265625,0.73150634765625,0.790008544921875,1.2160720825195312,-0.5514984130859375,
2023-01-19 14:30:00+00:00,134.4499969482422,135.3249969482422,133.86000061035156,134.0800018310547,13589396,,,0.0,,,1.464996337890625,0.114990234375,1.350006103515625,1.464996337890625,1.100358145577567,-0.760009765625,
2023-01-19 15:30:00+00:00,134.49000549316406,135.38999938964844,133.77000427246094,134.47000122070312,8837583,,,0.0,,,1.6199951171875,0.94000244140625,0.67999267578125,1.6199951171875,1.0653577532087053,0.040008544921875,
2023-01-19 16:30:00+00:00,134.44090270996094,134.8300018310547,134.19000244140625,134.47999572753906,5275168,,,0.0,,,0.6399993896484375,0.339996337890625,0.3000030517578125,0.6399993896484375,1.051786150251116,-0.049102783203125,
2023-01-19 17:30:00+00:00,134.75,135.11000061035156,134.27000427246094,134.44180297851562,4548508,,,0.0,,,0.839996337890625,0.669097900390625,0.1708984375,0.839996337890625,1.0582144601004464,0.3090972900390625,
2023-01-19 18:30:00+00:00,135.88499450683594,136.0500030517578,134.75999450683594,134.75999450683594,6027420,,,0.0,,,1.290008544921875,1.3000030517578125,0.0099945068359375,1.3000030517578125,1.0796432495117188,1.1349945068359375,
2023-01-19 19:30:00+00:00,135.70970153808594,136.25,135.50999450683594,135.8800048828125,6417867,,,0.0,,,0.7400054931640625,0.3650054931640625,0.375,0.7400054931640625,1.0982153756277901,-0.17529296875,
2023-01-19 20:30:00+00:00,135.3000030517578,135.8300018310547,135.10000610351562,135.7100067138672,5918984,,,0.0,,,0.7299957275390625,0.12030029296875,0.6096954345703125,0.7299957275390625,1.1225008283342635,-0.409698486328125,
2023-01-20 14:30:00+00:00,135.0500030517578,135.1999969482422,134.22000122070312,134.8300018310547,18833398,,,0.0,,,0.9799957275390625,0.100006103515625,1.0800018310546875,1.0800018310546875,1.0096435546875,-0.25,
2023-01-20 15:30:00+00:00,135.5399932861328,135.57000732421875,134.9499969482422,135.05999755859375,8038396,,,0.0,,,0.6200103759765625,0.5200042724609375,0.100006103515625,0.6200103759765625,0.9396438598632812,0.489990234375,
2023-01-20 16:30:00+00:00,135.64500427246094,135.75999450683594,135.0399932861328,135.5399932861328,5886939,,,0.0,,,0.720001220703125,0.220001220703125,0.5,0.720001220703125,0.8989301409040179,0.105010986328125,
2023-01-20 17:30:00+00:00,135.69000244140625,136.05999755859375,135.3800048828125,135.64210510253906,5560274,,,0.0,,,0.67999267578125,0.4149932861328125,0.2649993896484375,0.67999267578125,0.9025006975446429,0.0449981689453125,
2023-01-20 18:30:00+00:00,136.94500732421875,136.99000549316406,135.69500732421875,135.6999969482422,6970362,,,0.0,,,1.2949981689453125,1.3000030517578125,0.0050048828125,1.3000030517578125,0.9317866734095982,1.2550048828125,
2023-01-20 19:30:00+00:00,137.47500610351562,137.88999938964844,136.88999938964844,136.94500732421875,8217897,,,0.0,,,1.0,0.9449920654296875,0.0550079345703125,1.0,0.9660720825195312,0.529998779296875,
2023-01-20 20:30:00+00:00,137.83999633789062,138.02000427246094,137.26060485839844,137.47999572753906,9878805,,,0.0,,,0.7593994140625,0.5449981689453125,0.2144012451171875,0.7593994140625,0.9638857160295758,0.364990234375,
2023-01-23 14:30:00+00:00,140.46749877929688,140.63999938964844,137.89999389648438,138.1199951171875,17129317,,,0.0,,,2.7400054931640625,2.8000030517578125,0.05999755859375,2.8000030517578125,1.0592433384486608,2.62750244140625,
2023-01-23 15:30:00+00:00,142.33999633789062,142.8000030517578,140.46499633789062,140.46499633789062,14450008,,,0.0,,,2.3350067138671875,2.3325042724609375,0.00250244140625,2.3350067138671875,1.1103155953543526,1.87249755859375,
2023-01-23 16:30:00+00:00,142.45249938964844,143.31500244140625,142.16000366210938,142.33999633789062,10812509,,,0.0,,,1.154998779296875,0.975006103515625,0.17999267578125,1.154998779296875,1.1471012660435267,0.1125030517578125,
2023-01-23 17:30:00+00:00,142.27000427246094,142.52000427246094,141.94000244140625,142.4600067138672,7576774,,,0.0,,,0.5800018310546875,0.0675048828125,0.5124969482421875,0.5800018310546875,1.1285302298409599,-0.1824951171875,
2023-01-23 18:30:00+00:00,141.75999450683594,142.3300018310547,141.50999450683594,142.27000427246094,7150685,,,0.0,,,0.82000732421875,0.05999755859375,0.760009765625,0.82000732421875,1.0942448207310267,-0.510009765625,
2023-01-23 19:30:00+00:00,140.5850067138672,141.9499969482422,140.36000061035156,141.77999877929688,9852935,,,0.0,,,1.589996337890625,0.19000244140625,1.399993896484375,1.589996337890625,1.1549584524972099,-1.17498779296875,
2023-01-23 20:30:00+00:00,141.11000061035156,141.25999450683594,140.39999389648438,140.58999633789062,7326406,,,0.0,,,0.8600006103515625,0.67498779296875,0.1850128173828125,0.8600006103515625,1.1642445155552454,0.524993896484375,
2023-01-24 14:30:00+00:00,141.91000366210938,142.27000427246094,140.3000030517578,140.30499267578125,19350978,,,0.0,,,1.970001220703125,1.160003662109375,0.80999755859375,1.970001220703125,1.227815900530134,0.8000030517578125,
2023-01-24 15:30:00+00:00,142.45350646972656,142.47000122070312,141.28570556640625,141.90499877929688,7750958,,,0.0,,,1.184295654296875,0.55999755859375,0.624298095703125,1.184295654296875,1.2681219918387276,0.5435028076171875,
2023-01-24 16:30:00+00:00,142.7050018310547,142.8699951171875,141.80999755859375,142.4600067138672,8321002,,,0.0,,,1.05999755859375,0.4164886474609375,0.6435089111328125,1.05999755859375,1.292407444545201,0.251495361328125,
2023-01-24 17:30:00+00:00,142.91000366210938,142.9199981689453,142.04800415039062,142.6999969482422,5147459,,,0.0,,,0.8719940185546875,0.214996337890625,0.6569976806640625,0.8719940185546875,1.306121826171875,0.2050018310546875,
2023-01-24 18:30:00+00:00,142.6634979248047,143.16000366210938,142.1999969482422,142.9199981689453,6493802,,,0.0,,,0.9600067138671875,0.25,0.7100067138671875,0.9600067138671875,1.2818363734654017,-0.2465057373046875,
2023-01-24 19:30:00+00:00,142.42019653320312,142.8000030517578,142.19000244140625,142.66009521484375,5266527,,,0.0,,,0.6100006103515625,0.136505126953125,0.4734954833984375,0.6100006103515625,1.253979274204799,-0.2433013916015625,
2023-01-24 20:30:00+00:00,142.52999877929688,142.72000122070312,141.90499877929688,142.42999267578125,6031661,,,0.0,,,0.81500244140625,0.2998046875,0.51519775390625,0.81500244140625,1.257950919015067,0.10980224609375,
2023-01-25 14:30:00+00:00,139.82000732421875,140.8000030517578,139.4600067138672,140.0,17164855,,,0.0,,,1.339996337890625,1.7299957275390625,3.0699920654296875,3.0699920654296875,1.277235848563058,-2.709991455078125,
2023-01-25 15:30:00+00:00,140.10000610351562,140.42999267578125,138.80999755859375,139.8300018310547,10423253,,,0.0,,,1.6199951171875,0.6099853515625,1.010009765625,1.6199951171875,1.226163591657366,0.279998779296875,
2023-01-25 16:30:00+00:00,140.22000122070312,140.83999633789062,139.89999389648438,140.10000610351562,7037671,,,0.0,,,0.94000244140625,0.739990234375,0.20001220703125,0.94000244140625,1.2108067103794642,0.1199951171875,
2023-01-25 17:30:00+00:00,141.07989501953125,141.1199951171875,140.14999389648438,140.22999572753906,4471550,,,0.0,,,0.970001220703125,0.899993896484375,0.07000732421875,0.970001220703125,1.238663809640067,0.859893798828125,
2023-01-25 18:30:00+00:00,141.60000610351562,141.97000122070312,140.85000610351562,141.0800018310547,6263579,,,0.0,,,1.1199951171875,0.890106201171875,0.229888916015625,1.1199951171875,1.2600915091378349,0.520111083984375,
2023-01-25 19:30:00+00:00,141.8300018310547,142.42999267578125,141.3699951171875,141.60000610351562,8008251,,,0.0,,,1.05999755859375,0.829986572265625,0.230010986328125,1.05999755859375,1.2222344534737724,0.2299957275390625,
2023-01-25 20:30:00+00:00,141.85000610351562,141.9499969482422,141.27499389648438,141.8354034423828,5601835,,,0.0,,,0.6750030517578125,0.1199951171875,0.5550079345703125,0.6750030517578125,1.2090203421456474,0.0200042724609375,
2023-01-26 14:30:00+00:00,143.52499389648438,144.25,142.6699981689453,143.1699981689453,14281273,,,0.0,,,1.5800018310546875,2.399993896484375,0.8199920654296875,2.399993896484375,1.239734104701451,1.67498779296875,
2023-01-26 15:30:00+00:00,142.36000061035156,143.64999389648438,141.89999389648438,143.52499389648438,6984718,,,0.0,,,1.75,0.125,1.625,1.75,1.2801415579659599,-1.1649932861328125,
2023-01-26 16:30:00+00:00,142.8699951171875,143.27000427246094,142.19000244140625,142.35000610351562,4829127,,,0.0,,,1.0800018310546875,0.910003662109375,0.1699981689453125,1.0800018310546875,1.2815704345703125,0.5099945068359375,
2023-01-26 17:30:00+00:00,142.86000061035156,143.0800018310547,142.49000549316406,142.86000061035156,3765959,,,0.0,,,0.589996337890625,0.2100067138671875,0.3799896240234375,0.589996337890625,1.261427743094308,-0.0099945068359375,
2023-01-26 18:30:00+00:00,143.5301055908203,143.83250427246094,142.8699951171875,142.8699951171875,5382072,,,0.0,,,0.9625091552734375,0.972503662109375,0.0099945068359375,0.972503662109375,1.2623203822544642,0.67010498046875,
2023-01-26 19:30:00+00:00,143.52000427246094,143.75999450683594,143.25,143.53500366210938,4884505,,,0.0,,,0.5099945068359375,0.229888916015625,0.2801055908203125,0.5099945068359375,1.2551770891462053,-0.010101318359375,
2023-01-26 20:30:00+00:00,143.94000244140625,144.0399932861328,143.32000732421875,143.51499938964844,6619001,,,0.0,,,0.7199859619140625,0.519989013671875,0.1999969482421875,0.7199859619140625,1.2483901977539062,0.4199981689453125,
2023-01-27 14:30:00+00:00,145.42999267578125,145.5,143.0800018310547,143.15499877929688,14582887,,,0.0,,,2.4199981689453125,1.55999755859375,0.8600006103515625,2.4199981689453125,1.2019620622907365,1.489990234375,
2023-01-27 15:30:00+00:00,145.25,145.52499389648438,144.3800048828125,145.42999267578125,8296505,,,0.0,,,1.144989013671875,0.095001220703125,1.04998779296875,1.144989013671875,1.1680330548967635,-0.17999267578125,
2023-01-27 16:30:00+00:00,146.36219787597656,146.88999938964844,145.1699981689453,145.25999450683594,8921295,,,0.0,,,1.720001220703125,1.6399993896484375,0.0800018310546875,1.720001220703125,1.2237472534179688,1.1121978759765625,
2023-01-27 17:30:00+00:00,146.18499755859375,146.8249969482422,145.99000549316406,146.3778076171875,5256673,,,0.0,,,0.834991455078125,0.462799072265625,0.3721923828125,0.834991455078125,1.2141036987304688,-0.1772003173828125,
2023-01-27 18:30:00+00:00,146.77149963378906,146.9499969482422,146.16000366210938,146.1999969482422,7702095,,,0.0,,,0.7899932861328125,0.7649993896484375,0.024993896484375,0.7899932861328125,1.1905321393694197,0.5865020751953125,
